gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Smp_004440,1.9695533424413183,-0.5816349865071404,1.0232354778761024,-0.5684273064049947,0.56974485316971335,NA
Smp_004470,318.2644078422564,-0.2018276700934262,0.21226103540871874,-0.9508465352804739,0.34168228567378994,0.8323984055706909
Smp_004480,258.7087616096408,0.30557595277736793,0.26181452468747113,1.1671466781384072,0.24315114007322877,0.7684602641622128
Smp_004550,155.81983721436694,0.002869562713258009,0.22132104236460576,0.01296561177644678,0.9896552283812614,0.9971535887975235
Smp_004590,21.686894484254736,0.19479457327968502,0.3531983555452282,0.5515160821713988,0.5812799452675692,0.9232020698155241
Smp_004600,839.7489770072792,-0.33497316865585436,0.1679598869772011,-1.9943640989787261,0.04611227892844781,0.44318412230276694
Smp_004630,43.61389805557637,0.07593986145027828,0.28411295762901334,0.2672875678885382,0.7892477580594388,0.9650772777501939
Smp_004640,67.7406770568012,-0.5402407823711001,0.26445459079583505,-2.0428489471305045,0.04106739345799932,0.414456243241399
Smp_004680,677.806422912761,0.08617459123518441,0.1906630166572566,0.4519732916535946,0.6512882233517555,0.9415543471613651
Smp_004690,6.508306852760864,-0.07924797198022553,0.5464668290253741,-0.14501881499662955,0.8846960166041791,0.9800445601193462
Smp_004710,32.794479046842476,-0.24140809227723053,0.47046325764108693,-0.513128471472259,0.6078614566341849,0.9307861309231463
Smp_004730,32.19103076629721,0.005314139347830592,0.34901002553019966,0.015226322910803496,0.9878516214486731,0.9971535887975235
Smp_004780,1298.6531208302831,0.2940450002764264,0.16370775549266395,1.7961580341232097,0.07246938684535133,0.530168255038961
Smp_004810,368.7740951177954,0.2553106812126605,0.198451680478019,1.2865130725911857,0.19826405948659834,0.7301191484134383
Smp_004820,193.11445530483212,0.2940024000639878,0.29473333419933084,0.9975200153816036,0.3185121634094908,0.817488335408359
Smp_004910,100.70096240578941,0.23017806560332899,0.21128238622933868,1.0894332921509122,0.2759628568444954,0.7911550182374906
Smp_004940,724.0116769607108,0.1877709348863793,0.23061834078901136,0.814206425403813,0.4155267051383186,0.8737183351498884
Smp_004990,1211.543950482562,-0.2419514850265197,0.15005851101612347,-1.6123809531904694,0.10687906699242064,0.6144160787896926
Smp_005000,120.97662384530783,0.15424517190998943,0.20716981152464742,0.7445349820750239,0.45655288589703313,0.884122794243069
Smp_005010,96.00074042288463,0.14972137009614037,0.20474039199287633,0.7312742182370625,0.4646116749062389,0.8863834749041569
