gene_id,Int-01_S42_L005,Int-02_S43_L005,Int-03_S44_L005,Int-04_S45_L005,Liv-01_S38_L005,Liv-02_S39_L005,Liv-03_S40_L005,Liv-04_S41_L005
Smp_046750,107.13606587799532,131.1408278845143,107.60242071523325,88.49782305913133,119.47836110490815,126.00508887965327,110.36139291451299,90.6632670249931
Smp_046780,6.696004117374708,5.8284812393117464,2.3562573879248156,2.3789737381486917,3.3188433640252266,13.067194402334414,0,5.333133354411359
Smp_046790,71.08065909213151,58.28481239311746,102.88990593938362,95.15894952594768,116.15951774088292,130.67194402334414,134.3530000698419,75.33050863106045
Smp_046800,35.025252306267696,29.14240619655873,51.05224340503768,58.04695921082808,36.50727700427749,65.33597201167207,23.99160715532891,37.99857515018093
Smp_046810,81.38220388809259,58.28481239311746,63.61894947397003,71.36921214446076,45.35752597501143,39.20158320700324,74.37398218151962,63.99760025293631
Smp_046870,93.22898040344785,72.85601549139683,102.88990593938362,78.98192810653657,70.80199176587149,93.33710287381724,91.16810719024986,81.99692532407465
Smp_046880,65.92988669415097,101.99842168795556,67.54604512051138,46.15209052008462,70.80199176587149,56.935632753028514,33.588250017460474,52.66469187481217
Smp_046890,61.29419153596847,96.16994044864381,103.67532506869189,80.40931234942579,87.39620858599763,82.13665052895917,91.16810719024986,98.66296705661014
Smp_046900,31.41971162768132,46.62784991449397,32.20218430163915,37.11199031511959,65.27058615916279,56.00226172429034,43.18489287959204,44.66499184319513
Smp_046910,23.178475790912447,14.571203098279366,18.064639974090255,19.031789905189534,12.169092334759164,9.333710287381724,7.197482146598674,8.666341700918458
Smp_046930,1409.2513280874768,1623.2320251483213,1471.0900291943933,1381.2321523691305,1235.7160125387259,1466.3258861476688,1336.3325185518204,1203.9548547583643
Smp_046980,79.83697216869844,67.02753425208508,82.46900857736856,58.52275395845782,77.43967849392195,101.73744213246079,81.5714643281183,75.33050863106045
Smp_047060,177.1865704905307,169.02595594004063,217.56109881839132,174.14087763248423,154.8793569878439,248.27669364435386,115.15971434557878,101.99617540311725
